朝代,剂型,内服、外用,编号,方名,方源,组成　,防风量,功用,配伍功效,主治,制剂,用法,防风炮制,是否有量,药味数,病症（证）,方论,备注
宋,煮散,内,17858.0,续断汤,《圣济总录》卷十,续断  杜仲(炒)  肉桂  防风  牛膝(jiu浸，切，焙)  细辛  白茯苓  人参  当归(切，焙)  白芍药各60g  独活  川芎  秦艽  生地黄(焙)  炙甘草各90g,60g,补肾强腰，祛风除湿。,胜湿止痛,肾气虚弱，风寒湿邪侵袭，腰脚冷痹疼痛。,上为粗末。每次15g，用水230ml，煎至150ml，去滓。,温服。,,y,15.0,,,
宋,煮散,内,17859.0,续断汤 ,《圣济总录》卷八十五,续断(焙)  肉桂  防风  大黄  牡丹皮  川芎  牛膝(jiu浸，焙)  细辛  秦艽  赤茯苓 海桐皮  当归(切，焙)  赤芍药各30g  杜仲(炒)  熟地黄(焙)各60g,30g,补肾壮腰，祛风除湿，活血通络。,胜湿止痛,腰痛强直，不得俯仰。,上为粗末。每次6g，用水150m1，煎至90m1，去滓。  ,温服，不拘时候。,,y,15.0,,,
现代,酒,内,18735.0,舒筋活络酒,《中华人民共和国药典》一部,木瓜45g  桑寄生75g  玉竹240g 续断30g  川牛膝90g  当归45g  川芎60g  红花45g  独活30g  羌活30g  防风60g  白术90g蚕砂60g  红曲180g  甘草30g,60g,祛风除湿，舒筋活络。,胜湿止痛,风寒湿痹，筋骨疼痛，四肢麻木。,上药除红曲外，其余粉碎成粗粉，另取红糖555g，溶解于白酒1．11kg中，照流浸膏剂项下之渗漉法，用红糖酒作溶剂，浸渍48小时后，以每分钟l～3m1之速度缓缓渗漉，收集漉液，静置，滤过即得。,每次20～30ml，温服，一日二次。,,y,15.0,,,
明,汤,内,19038.0,滋荣调中汤,《万病回春》卷五,陈皮(盐水洗，去白)2．4g  白茯苓 白术各3g  半夏  白芍  jiu黄芩  酒黄柏  牛膝(酒洗)各2．1s  木瓜(盐水炒)2．1g  当归(酒洗)3g 川芎(盐汤浸)1．5g  羌活1．8g  知母(jiu炒)1．8g  桂枝0．9g  防风1.5g,1.5g,养血调中，祛风除湿。,胜湿止痛,臂痛及腰酸，或有时作疼。,加生姜3片，水煎，去滓。,食远服。,,y,15.0,,,
宋,丸,内,12639.0,威灵仙丸,《圣济总录》卷七,威灵仙150g  草乌头(炒，锉)210g 骨碎补(去毛)75g  地龙(炒)  天南星(炮)各90g  自然铜(烧，醋淬，研)45g  苍耳  淫羊藿  附子(炮裂，去皮、脐)  防风各120g  羌活  蔓荆子(揉去皮)  泽泻  藁本(去苗、土)  萆薢  独活(去芦头)各30g,120g,祛风胜湿，散寒止痛。,胜湿止痛,摊缓风。脚膝无力，行履艰难，筋骨麻痹。,上为末，合自然铜末研令匀。用好酒煮面糊为丸，如梧桐子大。,每次5丸，渐加至15丸，空腹用温酒送服。服后觉唇口麻者，痹渐减也。,,y,16.0,,,
金,煮散,内,14477.0,除风湿羌活汤,《脾胃论》卷中,羌活30g  防风  苍术(汤浸，去皮) 黄芪各3g  升麻2．1g  炙甘草  独活  柴胡各1．5g  川芎  黄柏  陈皮  藁本各1g  泽泻  猪苓  茯苓各1g  黄连0．3g,3g ,除风祛湿，升清降浊。,胜湿止痛；散肝舒脾,痿证。湿气胜，风证不退，眩晕，麻木不已者。,上收咀。每次9～15g，用水300m1，煎至150ml，去滓。,稍热服,,y,16.0,,,
宋,酒,内,16713.0,黄耆酒,《济生方》卷三,黄芪  防风  官桂(不见火)  石斛　虎骨(酥炙)  天麻  萆薢  白芍药  当归  云母粉  白术  茵陈叶  木香(不见火)  淫羊藿  甘草　川续断各30g,30g,祛风除湿，舒筋通络,胜湿止痛,风湿痹。身体顽麻，皮肤瘙痒，筋脉挛急，言语謇涩，手足不遂，时觉不仁。,上为散，生绢袋盛，用酒2L浸之，春五日，夏三日，秋七日，冬十日。,每次30～50ml，温暖服之，不拘时候，常令酒气相续为佳。,,y,16.0,,,
明,汤,内,19195.0,疏经活血汤,《万病回春》卷五,当归(酒洗)3．6g  白芍(jiu炒)4．5g　生地(酒洗)  苍术(米泔浸)  牛膝(酒洗)  陈皮(去白)  桃仁(去皮、尖，炒)  威灵仙(酒洗)各3g  川芎  汉防己(酒洗)  羌活  防风  白芷  龙胆草各1．8g  茯苓2．1g  甘草1．2g,1.8g,疏经活血，祛风化湿。,胜湿止痛,酒色损伤，筋脉虚空，风寒湿热外侵，遍身走痛如刺，左足痛尤甚,上锉。加生姜3片，水煎，去滓。,空心温服,,y,16.0,,,
清·何镇,丸,内,14461.0,除湿虎潜丸,《何氏济生论》卷一,虎胫骨30g  川萆薢60g  香附60g  天麻60g  防己60g  桑寄生60g  黄柏60g  木瓜75g  白茯苓45g  五味皮45g  川牛膝75g  防风60g  当归60g  独活60g  钗石斛45g  苍术45g  秦艽30g,60g,祛风胜湿，蠲痹壮骨,胜湿止痛,湿痹,上为细末，稀莶膏为丸，如梧桐子大。,每次9g，空心用温开水送服,,y,17.0,,,
宋,煮散,内,16104.0,桑寄生散,《太平圣惠方》卷三十,桑寄生30g  白芍药1g  独活22．5g  熟地黄30g  杜仲30g(炙微黄，锉)  牛膝30g  附子30g(炮裂，去皮、脐)  细辛15g  秦艽1g　白茯苓30g  羚羊角屑1g  防风1g  川芎lg  人参1g  当归1g  桂心30g  甘草30g(炙微赤，锉),1g,补气养血，祛风除湿，温经散寒。,胜湿止痛,虚劳痿痹，肢节疼痛或偏枯，或腰痛挛急。,上为粗散。每服12g，用水、酒各120m1，煎至130m1，去滓。,食前温服,,y,17.0,,,
宋,煮散,内,13410.0,独活散,《大平圣惠方》卷三十,独活30g  人参30g  炮附子75g　薏苡仁30g  桂心60g  防风30g  赤芍药22．5g　当归22．5g  赤茯苓22．5g  山茱萸22．5g  汉防己15g  炙甘草15g  狗脊22．5g  熟地黄30g　牛膝30g  川芎22．5g  石斛30g  枳壳15g(麸炒微黄，去瓤),30g,补肝肾，益气血，祛风湿。,胜湿止痛,肝肾两亏，气血不足，风湿阻络，致患痿痹不遂，筋脉急痛。,上为粗散。每次9g，用水250ml，加生姜4g，煎至150ml，去滓。,稍热服，不拘时候。,,y,18.0,,,
明,丸,内,12801.0,骨碎补丸,《证治准绳·疡医》卷二,骨碎补  补骨脂  熟地黄  川当归　续断  石楠叶  黄芪  石斛  牛膝  杜仲  萆薢各60g  附子(炮)30g  白芍药  川芎  菟丝子  沙参  羌活  防风  独活  天麻各45g,45g,补肾阳，益气血，祛风湿,胜湿止痛,久漏疮。败坏肌肉，侵损骨髓，以致痿痹。,上为末，炼蜜为丸，如梧桐子大。,每次30丸，空心用盐汤送服。,,y,20.0,,,
宋,丸,内,14026.0,神力丸,《杨氏家藏方》卷四,牛膝(jiu浸一宿，焙干)  肉苁蓉(jiu浸一宿，焙干)  何首乌  花椒(去黑子及闭口者，炒)  马钱子(去壳)  天南星(炮)  茴香(炒)  防风(去芦)  萆薢  附子(炮，去皮、脐)  地龙(去土，微炒)  羌活  乌药  白蒺藜(炒，去刺)  骨碎补(去毛)  金毛狗脊(去毛)  黄芪  赤小豆  覆盆子　禹白附各30g ,30g,祛风除湿，散寒止痛,胜湿止痛,风寒湿痹，客搏经络，四肢拘急；瘫缓，脚膝无力，筋骨疼痛。,上为细末，酒糊为丸，如梧桐子大。,每次30～50丸，空心用温酒或盐汤送服,去芦,y,20.0,,,
明,汤,内,14419.0,退血止痛散,《古今医鉴》卷十六,归尾  赤芍药  生地  白芷  防风　荆芥  羌活  连翘  黄芩  黄连  黄柏  大黄  栀子  薄荷  枳壳  桔梗  知母  石膏  车前子  甘草各等分,等分,清热消肿，散瘀止痛。,胜湿止痛,打伤后肿痛，瘀血不散，气血攻心，或憎寒壮热。,上锉一剂。水煎，去滓。,温服,,n,20.0,,,
宋,丸,内,18532.0,蛜？（虫旁加祁）丸,《太平圣惠方》卷七又名白附子丸(《圣济总录》卷十九,蛜？（虫旁加祁）(即全蝎)0．9g(微炒)  白附子0．9g(炮裂)  防风0．9g  天麻0．9g  天雄0．9g(炮裂，去皮、脐)  白花蛇30g(jiu浸，去皮、骨，炙微黄)  黄芪0．9g(锉)  萆薢0．9g  桂心30g  独活0．9g  丹参0．9g  当归0．9g(锉，微炒)  安息香30g  海桐皮0．9g(锉)  补骨脂0．9g(微炒)  淫羊藿0．9g  牛膝30g  雄黄15g(细研，水飞过)  麝香15g(细研)  肉苁蓉0．9g(jiu浸一宿，刮去皴皮，炙令干),0.9g,祛风通络，强筋壮骨,胜湿止痛,肾脏中风，脚膝麻痹无力，腰背强直疼痛，言语不利，面色萎黑，肢体羸瘦。,上为末，炼蜜为丸，如梧桐子大。,每次30丸，以温酒送服，一日二次,,y,20.0,,,
宋,膏,外,20197.0,踯躅摩风膏,《太平圣惠方》卷二十五,踯躅花  羌活  防风  川芎  杏仁(汤浸，去皮)  细辛  当归各30g  白蔹  白及　白芷  丹参  苦参  玄参  桂心  附子(去皮、脐) 川乌头(去皮、脐)  皂荚(去黑皮)  花椒(去目)  莽草  川大黄各15g,30g,祛风除湿，通络止痛,胜湿止痛；止痒；透疹,风湿外侵，肢节多痛，肌肉顽痹，或遍体疮癣，或隐疹风瘙。,上细锉，以米醋600m1，拌令匀，三宿后，慢火炒令干，用腊月猪脂1kg，以慢火同煎一日，侯药味出尽，以新布绞去滓，更以绵滤过，再入锅中煎，以柳木篦不住手搅成膏，候凝，收于瓷盒中。,每取1弹子大摩于痛上。,,y,20.0,,,
明,酒,内,20317.0,鹤膝风药酒,《外科十三方考》,当归  赤芍  川芎  白芷  防风  牛膝  木瓜  苡仁  羌活  厚朴  苍术  陈皮  荆芥  土茯苓  熟地  升麻  甘草  桑寄生  石楠藤　白蒺藜,wbz,祛风胜湿，活络止痛。,胜湿止痛,鹤膝风,上切，以布袋盛，用好酒5kg浸泡，荷叶封口，放火上烧三炷香久，冷定取起。,空腹饮，尽量而止,,n,20.0,,,
宋,散,内,20350.0,橘子仁汤,《类编朱氏集验医方》卷一,橘子仁  当归  萆薢  独活  肉桂　木猪苓  防风  附子  草乌  杏仁  赤芍药  甘草  厚朴  麻黄  没药  羌活  地黄  川乌  川芎　茴香各等分,等分,祛风除湿，舒筋通络,胜湿止痛,风湿腰脚疼痛，诸药不效者,上为细末,每次9g，空心用木瓜酒调服。,,n,20.0,,,
清,丸,内,13672.0,济字丸,《疯门全书》,羌活  独活  防风  荆芥  豨莶草  灵仙  桑寄生各6g  白芷  僵蚕各4．5g  细辛3g　首乌30g  龟版15g  枸杞  当归各15g  川芎　白芍  玄参  丹皮各6g  乌药15g  槟榔  银花　牛蒡子各6g,6g,养血祛风，清解余毒,透疹；散结；胜湿止痛,麻风病已愈，只皮肤不能复原光润，或骨节间痠疼。,上为末，米糊为丸，如梧桐子大,每次6g，茶水送服，一日三次,,y,22.0,,,
宋,丸,内,16461.0,菟丝子丸,《太平惠民和剂局方》卷五)  又名大菟丝子丸(《证治准绳·类方》卷二,菟丝子(净洗，jiu浸)  泽泻  鹿茸(去毛，酥炙)  石龙芮  肉桂  附子(炮，去皮)各30g  石斛  熟地黄  白茯苓(去皮)  牛膝(jiu浸一宿、焙干)  续断  山茱萸  肉苁蓉(jiu浸，切)  防风  杜仲  补骨脂(去毛，jiu炒)  荜澄茄  沉香　巴戟(去心)  茴香(炒)各22．5g  五味子  桑螵蛸(jiu浸，炒)  川芎  覆盆子各15g,22．5g,补肾阳，壮腰膝，固下元,胜湿止痛,肾气不足，阳痿遗精，小便频数，或溺有余沥，或腰欠温暖，四肢痠痛无力。,上为细末，以酒煮面糊为丸，如梧桐子大。,每次20丸，空心用温酒或盐汤送服，晚食前再服。,,y,23.0,,,
明,汤,内,18731.0,舒筋立安散,《万病回春》卷五,防风  羌活  独活  茯苓  川芎  白芷  生地  苍术(米泔浸)  红花  桃仁  南星(姜炒)  陈皮  半夏(姜炒)  白术  威灵仙  牛膝(去芦)  木瓜  防己  酒黄芩  连翘  木通  龙胆草　附子(少许),wbz,疏风祛湿，活血舒筋,胜湿止痛,四肢百节疼痛,水煎，去滓,入姜汁、竹沥服,,n,23.0,,,
现代,膏,外,14340.0,神仙金不换膏,《全国中药成药处方集》,僵蚕  青皮  独活  川附子  防风　生草乌  何首乌  白鲜皮  秦艽  穿山甲  半夏　生川乌  青风藤  马钱子  桃仁  生虎骨  天麻　归尾  良姜  威灵仙各21g  生姜  韭菜  生蒜　青葱各2具,21g,祛风通络，活血止痛。,胜湿止痛,手足麻木，腰腿疼痛及跌打损伤,用香油3．75kg，将上药炸枯去滓，熬之滴水成珠，加章丹1．62kg凉透，再将细药(乳香18g，没药18g，公丁香15g，宫粉36g，冰片1．5g，木香2．4g，共研极细末)搅入膏内。临用摊于布或纸上。,贴患处,,y,24.0,,,
宋,丸,内,16952.0,接骨丹,《鸡峰普济方》卷二十五,麒麟竭  没药  骨碎补各30g  自然铜120g  海桐皮  狼毒  沙苑蒺藜  川附子  新罗禹白附  天南星  何首乌  淫羊藿  川芎  羌活 川乌头各30g  虎头骨120g  地龙  牛膝  天麻  草乌头  乳香  防风各30g  青盐  赤小豆各120g,30g,助筋骨，利气血，强手足。,胜湿止痛；止痒,骨节疼痛，起止不得；肾脏风毒下注，疮癣痒痛不可忍者；口面不正，脚膝无力：水脏久冷；妇人血风瘦弱。,上为细末，酒煮面糊为丸，如梧桐子大。,每次15丸，用茶、酒送服，空心、临卧各一次。,,y,24.0,,,
明,丸,内,19566.0,愈风燥湿化痰丸,《景岳全书》卷五十四,白术(炒)  苍术(米泔浸)  杜仲(jiang汁炒)各60g  牛膝(jiu浸)  川芎  薏仁  巴戟　补骨脂(炒)各30g  当归  牙皂(瓦炒)  防风  羌活  生地  独活  防己  天麻  南星  半夏  陈皮  木香  沉香  川乌  僵蚕  全蝎各15g,15g,祛风散寒，燥湿化痰，补益肝肾。,胜湿止痛,历节风，湿痰壅滞，昼夜疼痛不休。,上为细末，酒湖为丸，如梧桐子大。,每次100丸，空腹时用酒送服，一日二次。服药后食干物压之。,,y,24.0,,,
明,丸,内,13958.0,祛风丸,《仁斋直指附遗》卷四,"防风60g  防己60g  荆芥60g  当归(酒洗)60g  川芎60g  生地黄(酒洗)90g  陈皮(去白)  白术(炒)  桑寄生  薏苡仁各60g  栀子仁30g  牙皂60g  何首乌60g  川乌2个  白芍药(jiu炒)  羌活  独活  黄芩(jiu炒)各45g  半夏
(童便煮)  木瓜  青藤  牛膝(酒洗)  沉香  白豆蔻各60g  木香30g  桂枝30g  光乌(jiu浸，去皮)60g",60g,养血祛风，活络止痛,胜湿止痛,历节风,上为细末，酒打米糊为丸，如梧桐子大。,每次70～80丸，五更时用茶清送服。,,y,27.0,,,
清,散,外,15161.0,铁闩散,《青囊秘传》,羌活  独活  木瓜  五加皮  白芷　草乌  明雄  川乌  白附子  官桂  木香  炙乳香  炙没药  穿山甲片  细辛  血竭  胡椒  荆芥  防风  红花  当归  樟胸各9g  丁香4．5g  银消  硫黄各6g  全蝎14个,9g,祛风胜湿，散寒通痹,胜湿止痛,风寒湿痹，及一切流痰疽毒皮色不变者。,上为细末，瓶贮听用,入膏药上贴患处,,y,27.0,,,
明,丸,内,19564.0,愈风化痰丸,《仁斋直指附遗》卷四,何首乌(jiu浸)  僵蚕  光乌(jiu浸，去皮)  全蝎  南星(姜制)  半夏(童便煮)  桑寄生  荆芥  牙皂(瓦炒)  补骨脂(炒)  陈皮(去白)　菟丝子(炒)各60g  地黄240g  木香30g  沉香45g  白芍药(jiu炒)  川乌(jiu浸，去皮)  天麻36g  黄芩(jiu炒)60g  防风(去芦)  汉防己  白术(炒)  当归(酒洗)各60g  羌活  独活各45g  杜仲(jiang汁炒)120g  巴戟(去心)90g,60g,祛风散寒，化痰通络,胜湿止痛,历节风,上为细末，酒打米糊为丸，如梧桐子大。,每次100丸，空腹食前用酒送服，一日二次。,去芦,y,27.0,,,
清,酒,内,18785.0,痛风药酒,《疡医大全》卷二十八,鳖甲(七轮者，酥炙)  甘菊花  防风  杜仲  人参  甘杞子  粉丹皮  石菖蒲  秦艽　虎骨(酒炙)  川羌活  油松节  牛蒡子各30g  白术  黄芪  远志(去心，甘草水煮)  山萸肉  桔梗  苍耳子  僵蚕  天花粉  熟地  天麻  白芍  禹白附  独活  白茯苓  牛膝  川萆薢  石蟹  天南星(jiang汁泡)  荆芥  广陈皮  白芷  苍术(米泔浸，炒)  川芎  当归各15g,30g,祛风除湿，养血和络,胜湿止痛,四肢疫重疼痛，抬举不利。,上以无灰酒20L浸之，春、夏二七日，秋、冬三七日，封固，勿令泄气。,每饮200ml，一日三次。药渣焙干，研细，好酒和丸，如梧桐子大，每次70丸，空心用好酒送服。,,y,37.0,,,
明,酒,内,14210.0,神仙风药酒,《寿世保元》卷五,当归身30g  川芎30g  白术15g　茯苓15g  大川乌(炮)15g  防风15g  荆芥穗15g  羊角天麻15g  全蝎(炒)6g  香白芷15g  北细辛15g  何首乌15g  新草乌15g  威灵仙15g　金钗石斛15g  川牛膝15g  川独活15g  羌活15g  麻黄节9g  石楠藤15g  薏苡仁30g  川干姜15g  赤桂1Sg  尖槟榔15g  宣木瓜15g  真石乳15g  明没药6g  川续断15g  白苍术(米泔炒)30g  黄芪15g  两头尖15g  南木香6g  汉防己15g  桑寄生15g  赤茯神15g  骨碎补15g  甘草节9g  虎骨胫(煅，乳浸)15g,15g,祛风燥湿，温阳散寒，舒筋活络,胜湿止痛,虚寒之鹤膝，不能动履，肿痛难当，及风湿麻木。,上合一处，用生头酒2．5kg，文武火熬熟，去火毒。,早、晚随量饮酒,,y,38.0,,,
明,酒,内,14346.0,神仙延寿药酒丹,《古今医鉴》卷二,人参  白术(土炒>  甘草(炙)  白茯苓各90g  当归  川芎  白芍药(炒)  生地黄(jiang汁炒)  熟地黄  枸杞子  肉苁蓉(酒洗)  何首乌(米泔浸)  牛膝  天冬(去心)  麦冬(去心)　砂仁(炒)各75g  花椒(去梗、目)  川乌(去皮、脐) 草乌(圆者，泡)  乌药各30g  五加皮  虎胫骨(酥炙)  枳壳(炒)  干姜(泡)  厚朴(jiang汁炒)  陈皮(去白)  沉香  茴香(盐jiu炒)  香附(童便浸，炒)  羌活  独活  防风  白芷  麻黄(不去节)　细辛(酒洗)  制半夏  苍术(米泔浸，炒)  五味子 破故纸(炒)  桂各60g  红枣(去核)  酥油  蜂蜜  胡桃肉(汤泡，去皮)各25g,60g,益精壮骨，定魄安魂，延年益寿,胜湿止痛　虚,久近风邪，左瘫右痪，语言謇涩，手足拘挛，紫白癜风，风寒暑湿四气交攻，身体虚羸，腰疼膝痛，耳聋眼喷，下部诸虚；女子经血不调，脐腹绞痛，胸膨胁胀，呕吐恶心，子宫虚冷，赤白带下。,上锉，绢袋盛之，用烧酒一大坛，浸三昼夜，置锅中重汤煮六小时，取出。埋土内泄火毒。,每日饮适量，随病之上下以定空心或食后。酒将饮尽，复以药滓晒干为末，酒糊为丸，如梧桐子大。每服30丸，空心以酒送服,,y,44.0,,,
现代,丸,内,18734.0,舒筋活络丸,《全国中药成药处方集》武汉方,"当归90g  木瓜60g  桂枝60g  川芎60g  桑寄生60g  秦艽60g  灵仙60g  地龙60g  独活60g  胆南星60g  赤芍60g  熟地黄180g  乳香(醋炙)45g  川乌(制)60g  骨碎补60g  防风60g  羌活60g  天麻60g  虎骨胶60g  五
加皮60g  没药(去油)45g",60g,祛风散寒，化湿舒筋,胜湿止痛(,风寒湿痹，筋骨疼痛，拘挛麻木，腰膝无力。,上为细末，炼蜜为丸，每丸6g重，蜡壳封固。,每次1丸，用温开水送服,,y,21.0,,,
