朝代,剂型,内服、外用,编号,方名,方源,组成　,防风量,功用,配伍功效,主治,制剂,用法,防风炮制,是否有量,药味数,病症（证）,方论,备注
元末,煮散,内,14458.0,除湿压热饮,《银海精微》卷上,细辛  苍术各30g  防风  知母  茺蔚子各45g  桔梗60g  大黄  黄芩  栀子仁  朴硝各15g,45g,疏风泻火，健脾燥湿。,祛风解表,拳毛倒睫,上为粗末。每次20g，水煎，去滓。,温服,,y,10.0,,,
现代,散,内,14475.0,除翳扫云散,《眼科全书》卷六,当归  防风  栀子  薄荷  川芎各60g  大黄90g  甘草  羌活各51g  木贼  玄明粉各15g,60g,疏风清热，拨云去翳。,祛风解表(风热)　目,大小眦赤肿而痛，生肉翳者。,上为细末,热汤调下,,y,10.0,,,
元,丸,内,18024.0,椒红丸,《永类钤方》卷十一,花椒(去目)  制苍术  白术(煨)  白茯苓  黑牵牛(炒)  川乌  枸杞子(jiu浸)  巴戟(炮，去心)  防风  羌活各等分,等分,补肝肾，明眼目。,明目　肝肾虚,肝肾俱虚，眼昏，渐成内障。,上为细末，蜜为丸，如梧桐子大。,每次20～30丸，人参煎汤送服，一日二次。,,n,10.0,,,
明,丸,内,18118.0,韩相进灵丹,《证治准绳·类方》卷七,防风  石决明  威灵仙  蕤仁  蛤粉   谷精草  枸杞子  苍术  甘草  菊花各30g,30g,祛风清热，养肝明目。,明目　肝虚,肝阴不足，风热上扰之目内外障。,上为末，用雄猪肝1具，竹刀劈开去膜，擂极烂，和药为丸，如绿豆大。,每次30丸，盐汤送服。,,y,10.0,,,
清,汤,内,18948.0,滑翳补肝汤,《医宗金鉴》卷七十七,茯苓3g  枯梗3g  茺蔚子6g  黄芩3g  防风6g  川芎3g  知母3g  黑参3g  当归身6g  人参3g,6g,清散虚热,明目　肝热,因肝风冲上，脑脂流下，致患滑翳内障，瞳心内一点如水银珠子之状，微含黄色，不痒不疼，无泪而遮蔽瞳神，渐渐失明，后则左右相牵俱损。,上为粗末。用水300m1，煎至150m1，去滓，,食后温服,,y,10.0,,,
宋,丸,内,20147.0,蕤仁丸,《圣济总录》卷一O九,蕤仁90g  芍药  防风各22．5g  茺蔚子  青葙子  黄芩  黄连  石决明各30g  枳壳(去瓤，麸炒)  肉桂各30g,22.5g,疏风清肝，消翳明目。,祛风解表(风热)　目,风热上侵，眼生胬肉。,上为细末，枣肉和丸，如梧桐子大。,每次20～30丸，食前用黄耆汤送服，一日二次。,,y,10.0,,,
宋,散,内,20462.0,磨光散,《仁斋直指》卷二十,沙苑蒺藜(慢火略炒，杵去刺)  防风  羌活  甘草(盐水炙)  石决明(捣碎，研，水飞过) 草决明  蝉蜕(去足)  蛇蜕(煎碎，和麻油，新瓦炒)  川芎各15g  菊花9g,15g,消风祛翳,祛风解表(风热)　目,风毒攻眼，目生翳膜,上为末,每次4．5g，食后、临卧用麦门冬(去心)煎汤调服。,,y,10.0,,,
宋,煮散,内,20488.0,糖煎散,《杨氏家藏方》卷十一,龙胆草  汉防己  大黄(微煨)  荆芥穗  赤芍药  当归(洗，焙)  炙甘草  防风各30g 山栀子仁15g  川芎15g,30g,祛风清热，泻火明目。,祛风解表(风热)　目,风热毒气，上攻眼目，赤肿疼痛，视物不明，隐涩难开。,上畋咀。每次12g，用水150m1，加沙糖如弹子大，同煎至105m1，去滓。,食后温服,,y,10.0,,,
金,膏,外,14413.0,退翳膏,《兰室秘藏》卷上,蕤仁  升麻各1g  连翘  防风  青皮各1．2g  甘草  柴胡各1．5g  当归身1．8g  荆芥穗3g(用水75mi，别浸)  生地黄4．5g  黄连9g,1.2g,祛风清热，活血退翳。,祛风解表(风热)　目,黑白翳,上为粗末。用水300ml，煎至150ml，去滓，更上火煎至75ml，荆芥水20ml，入蜜少许，再上火熬匀。,点眼,,y,11.0,,,
现代,汤,内,14430.0,除风汤,《科眼全书》卷四,防风  细辛  桔梗  茺蔚子  黄芩　大黄  五味子  薄荷  石膏  黄柏  草决明,wbz,疏风清热,祛风解表(风热)　目,脾胃壅热，肝膈气充胞睑内，蠹肉壅起，烂湿眵粘，胞肉胶凝。,水煎，去滓,食后温服,,n,11.0,,,
宋,丸,内,16478.0,菊花丸,《圣济总录》卷一O五,甘菊花  黄芩  玄参各30g  决明子(炒)45g  升麻30g  蕤仁(去皮)45g  车前子  防风  黄连  萎蕤各60g  大黄(锉，炒令香)90g,60g,祛风清热，泻火解毒。,祛风解表(风热)　目,风毒冲眼，久赤不愈。,上为细末，炼蜜为丸，如梧桐子大。,每次30丸，食后用温浆水送服。,,y,11.0,,,
宋,煮散,内,16486.0,菊花散,《太平圣惠方》卷三十三,甘菊花30g  旋覆花22g  生地黄15g  羚羊角屑30g  海桐皮  秦艽  白附子(炮裂)  防风各15g  蔓荆子22g  决明子  川芎各15g,15g,祛风清热，活血通络。,祛风解表(风热)　目,风毒上攻，致患坠睛，瞳仁向下，眼带紧急，视物不明。,上为粗散。每次9g，用水200ml，煎至120ml，去滓。,食后温服，临卧再服。,,y,11.0,,,
清,汤,内,17411.0,清肾汤,《眼科金镜》卷三,当归  川芎  枸杞子各6g  茯苓9g  木贼  菊花  密蒙花各4．5g  石决明  知母　黄柏各7．5g  防风3g,3g,滋阴降火，散风明目。,明目　肝虚,阴虚火动，风热上攻，目生蟹睛。,上锉。用水600ml，煎至200ml，去滓。,分二次温服,,y,11.0,,本方所治之证，乃肝肾阴虚，风热上攻所致。方中当归、枸杞滋补肝肾阴血；知母、黄柏、石决明清泻肝经邪热；木贼、菊花、密蒙花、防风疏散风热明目；川芎疏肝和血，茯苓健脾助运。诸药相伍，共成滋补肝肾，清热泻火，散风明目之效。,
元末,煮散,内,16071.0,桑白散,《银海精微》卷下,桑白皮  玄参  升麻  杏仁  旋覆花  赤芍药  菊花  葶苈  防风  黄芩  枳壳  炙甘草各30g,30g,疏风清热，泻肺消肿。,祛风解表(风热) 目,风热上攻，肺气壅塞，目中白睛肿胀，日夜疼痛，心胸烦闷。,上为末，每次6～9g，用水300m1，煎至150ml，去滓。,食远温服,,y,12.0,,,
元末,煮散,内,13100.0,修肝活血汤,《银海精微》卷上,归尾  赤芍各45g  川芎  羌活各21g  黄芪  防风  大黄  黄连各9g  薄荷  连翘  白蒺藜  菊花各30g,9g,祛风清热，活血除翳。,祛风解表(风热)　目,血翳包睛。眼中赤涩肿痛，泪出，渐有赤脉通睛，常时举发，久则发筋结厚，遮满乌睛，及风轮生疮或突起，愈后变成白翳，久不散者。,上为粗末。每次12～15g，水煎，去滓，入酒10ml。,温服,,y,12.0,,,
宋,煮散,内,13411.0,独活散,《太平圣惠方》卷三十三,独活  防风  羚羊角屑  酸枣仁(微炒)  茯神各30g  细辛  甘菊花  蔓荆子  决明子  前胡  桑根白皮(锉)各22．5g  炙甘草15g,30g,疏散风热，清肝明目。,祛风解表,肝经风热上攻，牵引瞳仁，致目不正，眼偏视。,上为粗散。每次9g，用水250ml，煎至150ml，去滓。,食后温服,,y,12.0,,,
现代,其它,外,13592.0,洗眼蚕茧,《天津市固有成方统一配本》,黄连9g  菊花9g  金银花9g  当归尾9g  防风9g  红花6g  荆芥穗6g  明矾6g  蕤仁6g 蝉蜕6g  花椒1．5g  冰片0．6g,9g,祛风清热，明目退翳。,祛风解表(风热)　目,暴发火眼，眼边赤烂，眼睑肿痛，迎风流血，羞明畏光，视物昏蒙，目眦涩痒。,上药冰片单包，将黄连等十一味共轧为粗末，将冰片置乳钵内研细，再与黄连等粗末陆续配研和匀过罗。分装：先用白纸包成鸡心形，再用丝绵包严，用绳扎紧。,将药用新针刺数孔，以开水150ml浸药，乘热洗熏，后用药棉蘸药水擦洗眼。洗眼器皿要保持清洁。,,y,12.0,,,
清,汤,内,13816.0,养血散火汤,《程松崖先生眼科》,生地3g(切片)  丹皮2．4g  当归身3g  草决明2．4g  白芍3g(jiu炒)  防风1．8g  荆芥1．8g  青葙子2．4g  川芎2．4g  菊花3g  茯苓3g  车前子2．4g,1.8g,养血散火,明目　肝热,眼角淡红或赤痛者。,水煎，去滓。,温服。每日一剂。,,y,12.0,,,[加减]  若服药红痛俱愈，但看物不明，去防风、荆芥，加沙苑蒺藜3g(淡盐水炒)，菟丝子3g，熟地6g。
宋,煮散,内,13962.0,祛风散,《类编朱氏集验医方》卷九,大黄  黄芩  地骨皮  山栀子仁各15g  柴胡  玄参  赤芍药  荆芥  薄荷  防风　甘草  桑白皮各7．5g,7.5g,祛风清热,祛风解表(风热)　目,风热上攻，眼目赤肿羞明。,上为粗末。每次9g，用水230m1，煎开去滓。,温服,,y,12.0,,,
宋,煮散,内,15041.0,柴胡散,《太平圣惠方》卷三十二,柴胡  川升麻  黄芩  黄连  栀子仁  车前子  决明子  防风(去芦头)  羚羊角屑  芒硝  甘草(炙微赤，锉)  玄参各30g,30g,疏风清热,祛风解表(风热)　目,肝脏风热，眼中生疮肿痛,上为散。每次9g，用水200ml，煎至120m1，去滓。,食后温服,去芦头,y,12.0,,,
明,丸,内,15700.0,润光丸,《丹台玉案》卷三,琥珀30g  防风  玄参  当参  当归  蔓荆子  牛蒡子  草决明各45g  甘草  苍术　大黄  菊花各36g,45g,疏风泻火,祛风解表(风热)　目,两眦红肿，赤灌瞳仁,上为末，炼蜜为丸，如梧桐子大。,每次9g，空心用白滚汤送服。,,y,12.0,,,
元末,汤,内,16763.0,黄风菊花汤,《银海精微》,防风  黄连各3g  桑白皮  赤茯苓  瞿麦  车前子  栀子各10g  大黄  黄芩各6g　细辛  桔梗各3g  连翘10g,3g,祛风散热，清肝明目。,祛风解表,胬肉攀睛初起,水煎，去滓。,半饥时温服。,,y,12.0,,,
清,散,内,16937.0,推云散,《古方汇精》卷二,防风  木贼草  秦皮  荆芥  羌活  白蒺藜(炒去刺)  蝉蜕(去土)  僵蚕(炒去丝)  玄参  牡丹皮  枳壳(炒)各3g  草决明6g(炒),3g,祛风散热，凉肝消翳,祛风解表(风热)　目,风寒外侵，火热内炽，肝窍不利，赤痛日久，渐生外障翳膜。,水煎，去滓,食远服,,y,12.0,,,
明,散,内,17187.0,猪肝散,《普济方》卷八十八引《海上方》,菊花  楮实  夏枯草各30g  苍术　木贼(去节)  防风  赤芍药  石决明  草决明各60g  当归9g  黑豆100g  生地黄90g,60g,补肝明目,明目　肝虚,一切眼疾,上为末，用雄猪肝不拘多少，竹刀切片，入药末，线缝猪肝，米泔水蒸。,空心细嚼，或用麦门冬汤漱下。,,y,12.0,,,
明,煮散,内,19860.0,蔓荆子散,《医方类聚》卷六十七引《神巧万全方》,蔓荆子  防风  独活  黑参  栀子　车前子  黄芩  甘菊花  炙甘草  秦皮  地肤子各30g  细辛45g,30g,清肝祛风,祛风解表,肝脏壅热，风毒外侵，眼赤肿痛，生胬肉侵睛。,上为散。每次9g，用水250m1，煎至150m1，去滓。,食后温服,,y,12.0,,,
宋,散,内,19955.0,蝉花无比散,《太平惠民和剂局方》卷七续添诸局经验秘方,蛇蜕(微炙)30g  蝉蜕(去头、足、翅)60g  羌活  当归  石决明(用盐同东流水煮一伏时，漉出，捣研如粉)  川芎各90g  防风  茯苓炙甘草各120g  芍药(赤者)400g  蒺藜(炒，去刺)250g  苍术(浸，去皮，炒)360g,120g,祛风清肝，退翳明目。,祛风解表(风热)　目,远年近日一切风眼、气眼攻注，眼目昏暗，睑生风粟，或痛或痒，渐生翳膜，侵睛遮障，视物不明；久患偏正头风，牵搐两眼，渐渐细小，连眶赤烂；小儿疮疹入眼，白膜遮睛，赤涩隐痛。,上为末,每次9g，食后用米泔或茶清调服。常服。,,y,12.0,,,
宋,散,内,20407.0,薯蓣散,《太平圣惠方》卷三十三,山药  防风  山茱萸  枳壳(麸炒微黄，去瓤)  人参  枸杞子  茯神  川芎  覆盆子各30g  甘菊花22．5g  细辛15g  甘草15g(炙微赤，锉),30g,益肝祛风,明目,肝脏风虚，眼目昏暗，视物不明。,上为散,每次6g，空心、临卧以枣汤调服。,,y,12.0,,,
金,煮散,内,13093.0,重明散 ,《宣明论方》卷十四,川独活  川羌活  川芎  射干  淫羊藿  防风  甘草  井泉石  苍术各15g  丹参  白术  石决明  草决明各22.5g,15g,祛风散热，除障明目。,祛风解表(风热)　目,风热上侵，致患外障气眼疾。,上为末。每次9g，用水220ml，煎至150ml，去滓。,食后温服，一日三次。,,y,13.0,,,
清,汤,外,13591.0,洗眼仙水,《疡医大全》卷十一,胆矾(先研细)  连翘  防风  荆芥 红花各9g  铜绿  明矾  皮消  当归尾  甘菊花 赤芍药各15g  杏仁(研)  桃仁各40粒(研),9g,祛风清热，活血解毒。,祛风解表(风热)　目,风火上攻，眼目赤痛。,上药共入坛内，用烧滚河水、井水2.5kg，冲入药内，重汤煮大半炷香，将坛半段埋在土内盖好。,每次用药水50m1，以软绢蘸洗。,,y,13.0,,,
宋,丸,内,16479.0,菊花丸,《圣济总录》卷一一二,菊花30g  黄连  槐子各45g  车前子  茺蔚子  青葙子  地肤子  决明子(微炒)  菥萁子  苦参  防风  黄芩(去黑心)  蕤仁各30g,30g,祛风清热，明目消障。,祛风解表(风热)　目,眼昏暗，渐成内障,上为末，炼蜜为丸，如梧桐子大。,每次20丸，食后用米饮送服，临卧再服。,,y,13.0,,,
宋,散,内,11992.0,栀子散,《太平圣惠方》卷三十二,栀子仁15g  秦皮  蔓荆子  白芷　细辛  玄参  决明子  菥？（草头下面冥）子  防风  车前子  赤茯苓  枳壳 蕤仁  甘菊花各22．5g,22.5g,祛风清热,祛风解表,风热上侵，眼赤而痒，见风流泪。,上为细散,每次3g，食后用竹叶汤调服。,,y,14.0,,,
元末,散,内,13099.0,修肝散,《银海精微》卷上,栀子  薄荷  防风  当归  甘草  连翘  大黄  黄芩  苍术  羌活  菊花  木贼  赤芍药  麻黄各等分,等分,祛风清热，消翳明目,祛风解表(风热)　目,风轮生翳，如针如麻米，疼痛甚者,上为细末,每次6g，食后用蜜水调服。,,n,14.0,,,
明,煮散,内,13570.0,洗肝散,《证治准绳·类方》卷七,川芎  当归尾  赤芍药  防风  生地黄  白蒺藜  木贼  蝉蜕  羌活  薄荷  苏木  菊花  红花各15g  甘草9g,15g,祛风活血，清肝明目,明目　肝热,目生花翳,上？（左口右父）咀。每次9g，用水225m1，加松丝10余根，水煎，去滓,温服,,y,14.0,,,
明,汤,内,15544.0,消风养血汤,《医方考》卷五,荆芥  蔓荆子  菊花  白芷  麻黄(去节)  桃仁(去皮，尖)  红花(jiu炒)  防风  川芎各1．5g  当归(酒洗)  草决明  石决明  白芍药(jiu炒)  甘草各3g,1.5g,祛风活血，清肝明目。,祛风解表(风热)　目,眼痛赤肿,水煎，去滓。,温服,,y,14.0,,,
清,汤,内,17653.0,清热泻火汤,《会约医镜》卷六,生地4．5g  赤芍3．6g  白芷3g  川芎2．4g  荆芥2．1g  大黄(jiu炒)4．5g  薄荷2．1g  羌活2．1g  防风  连翘各2．4g  甘草2．4g  黄芩3g  山栀(炒黑)3g  独活2．4g,2.4g,祛风清热，活血消肿。,祛风解表(风热)　目,目暴痛，赤肿，羞明。,水煎，去滓,食后服,,y,14.0,,,
现代,丸,内,17789.0,羚羊明目丸,《全国中药成药处方集》,羚羊角30g  白菊花60g  川芎30g 车前30g  防风18g  羌活15g  薄荷15g  赤芍30g  大黄15g  芒硝15g  血竭6g  没药9g  丹皮9g  红花15g,18g,清热明目，活血止痛,祛风解表(风热)　目,外障眼病，胬肉布睛，目赤肿痛，暴发火眼，云翳障目。,上为极细面，炼蜜为丸，每丸2g重。,每次1丸，食前用白开水送服,,y,14.0,,,
明,散,外,19756.0,碧玉散,《证治准绳·类方》卷七,踯躅花  脑荷  羌活  川芎  细辛　防风  荆芥  蔓荆子  白芷各3g  风化消  石膏(煅)  青黛  黄连各9g  鹅不食草90g,3g,疏风清热，消翳明目。,祛风解表,眼睛肿胀，红赤昏暗，羞明怕日，隐涩难开，疼痛风痒，头重鼻塞，脑鼻疫疼，翳膜努肉，眵泪稠粘，拳毛倒睫，一切眼疾。,上为细末,吹鼻中，一日二次。,,y,14.0,,,
明,散,内,19950.0,蝉花散,《医学入门》卷八,白蒺藜  甘草  木贼  防风  山栀　草决明  青葙子  蝉蜕  川芎  荆芥  蔓荆子  密蒙花  菊花  草龙胆各等分,等分,祛风清肝，退翳明目,明目　肝热,肝经蕴热，毒气上攻，眼目赤肿，昏翳多泪羞明。,上为末,每次6g，茶清或荆芥煎汤调服,,n,14.0,,,
现代,散,内,12015.0,栀子胜奇汤,《眼科全书》卷四,栀子  石膏  草决明  防风  荆芥  木贼  蒺藜  蝉蜕  羌活  黄芩  蔓荆子  谷精草 菊花  甘草  密蒙花各等分,等分,清热解毒，祛风退翳,祛风解表(风热)　目,热毒上冲于目，致患胬肉攀睛，久而不退者。,上为细末,每次6g，临卧时热茶送服。,,n,15.0,,,
元,散,内,12016.0,栀子胜奇散,《原机启微》卷下,蛇蜕 草决明  川芎  荆芥穗  蒺藜(炒)  谷精草  菊花  防风  羌活  密蒙花  甘草(炙)  蔓荆子  木贼草  山栀子  黄芩各等分,等分,疏风清热，活血消翳,祛风解表(风热)　目,风热上侵，目内？（上此下目）生赤脉，渐成胬肉攀睛。,上为细末,每次6g，食后、临睡用热茶调服,,n,15.0,,,
明,散,内,13564.0,洗心散,《异授眼科》,生地  薄荷  荆芥  防风  羌活  山栀  黄连  黄芩  北柴胡  石膏  甘草  川芎  菊花  龙胆草  淡竹叶各等分,等分,泻火解毒，清肝明目。,祛风解表(风热)　目,眼大角赤痛,上为末,开水冲服,,n,15.0,,,
宋,煮散,内,13731.0,前胡犀角汤,《圣济总录》卷一O八,前胡  犀角屑  菊花  羌活  防风　细辛  甘草(炙，锉)  栀子仁  麦冬(去心，焙)　生地黄(焙)  蔓荆实  青葙子  决明子(微炒)　车前子(微炒)各30g  黄芪(锉)45g,30g,清肝泻火，明目去翳,明目,伤寒后，两目昏暗，或生浮翳。,上为粗末。每次15g，用水225m1，煎取180ml，去滓。,食后温服，一日二次,,y,15.0,,,
清,汤,内,16820.0,黄连清火汤,《医醇剩义》卷四,黄连1．5g  玄参4．5g  当归尾4．5g　赤芍3g  丹皮4．5g  贝母6g  荆芥2g  防风3g　桑叶3g  蝉蜕3g  前胡3g  菊花6g  竹叶10张 灯心100cm  芝麻9g,3g,散风清火，凉肝明目,祛风解表(风热)　目,风热上攻，目睛红肿，眵泪多而目中如有砂子。,水煎，去滓,分二次温服,,y,15.0,,,
清·何镇,汤,内,17579.0,清肝拨云散,《何氏济生论》卷六,石决明  草决明  生地黄  白芍  荆芥  密蒙花  木贼草  干菊花  川黄连  防风  羌活  白芷  生甘草  当归身  川芎,wbz,清肝养血，退翳明目。,明目　肝热　虚,眼目昏花，白睛红赤障翳，视物不明。,水煎，去滓,食后温服,,n,15.0,,,
清,汤,内,17719.0,清肝解毒退翳汤 ,《眼科阐微》卷四,防风1.5g  白芍(jiu炒)1．8g  柴胡1．8g  蝉蜕(净)2．4g  谷精草2．4g  甘草0．9g 牛蒡子(炒，碾)1．8g  金银花1．8g  车前子2．4g 桔梗(炒)1．5g  广陈皮1．5g  山药2．4g  密蒙花(蜜炒)1．8g  青葙子1．8g  黄连(jiu炒)0．9g,1.5g,清肝散风，解毒退翳。,明目　肝热,风热上侵，眼生翳障。,加绿豆皮3g，用水400ml，煎至320ml，去滓。,食后热服。,,y,15.0,,,
宋,丸,内,19526.0,锦鸠丸,《太平惠民和剂局方》卷七,草决明子  蕤仁(去皮)  羌活  瞿麦各90g  细辛  牡蛎(洗，火煅取粉)  黄连  杜蒺藜(炒，去尖角)  防风  肉桂  甘菊花(净)各150g 白茯苓(去皮)120g  斑鸠1只(去皮、毛、肠、嘴、爪，用文武火连骨炙干)  羯羊肝1具(薄批炙令焦) 蔓荆子1500g(淘洗，绢袋盛饭甑蒸一伏时，晒干),150g,养肝祛风，清热消翳。,祛风解表,肝经不足，风邪内乘上攻，眼暗泪出，怕日羞明，隐涩痒痛，瞻视茫茫，多见黑花，或生翳膜。,上为末，炼蜜为丸，如梧桐子大。,每次15～20丸，空心、日午、临卧以温水或温酒送服，一日三次；如久患内外障眼服诸药未效者，渐加服50丸必效；暴赤眼疼痛，食后用荆芥汤送下20丸。,,y,15.0,,,
宋,散,内,19948.0,蝉花散 ,《太平惠民和剂局方》卷七宝庆新增方  又名蝉蜕散(《杏苑生春》卷六,蝉蜕  谷精草  白蒺藜(炒)  菊花 防风(不见火)  草决明(炒)  密蒙花  羌活  黄芩 蔓荆子(去白皮)  山栀子(去皮)  甘草(炒)  川芎(不见火)  木贼草(净洗)  荆芥穗各等分,等分,疏风清肝，祛翳明目。,祛风解表(风热)　目,肝经蕴热，风毒之气上攻眼目，翳膜遮睛，赤肿疼痛，昏暗视物不明，隐涩难开，多生眵泪。,上为末。,每次6g，食后及临卧用茶清或荆芥汤调服。,不见火,n,15.0,,,
宋,丸,内,20149.0,蕤仁丸,《圣济总录》卷一一二,蕤仁(去皮)  地肤子  石决明(净洗，别捣)  人参  细辛  地骨皮  白茯苓  白术各60g  赭石90g  石胆(研如粉)15g  空青(别研如粉)  防风各45g  熟地黄(焙)22．5g  鲤鱼胆5枚　青羊胆1枚,45g,补气养血，养肝明目。,明目,气血两虚，肝火上冲，眼见黑花飞蝇，涩痛昏暗，渐变青盲。,上除胆及研药外，细锉，焙，为末，入研药拌匀，胆汁和，炼蜜为丸，如梧桐子大。,每次20丸，食后、临卧用米饮送服，一日二次。,,y,15.0,,,
宋,汤,内,13115.0,保光散,《葆光道人眼科龙木集》,大黄  龙胆草  赤芍药  川芎  白芷 牛蒡子  防风  防己  黄芩  当归  甘草  栀子  生地黄  细辛  羌活  荆芥各等分,等分,祛风泻火。,祛风解表(风热)　目,小儿风热上侵，目中漏睛脓出者。,上叹咀。用水220m1，煎至150ml，去滓。,食后温服。,,n,16.0,,,
宋,散,内,13732.0,前麓开翳散,《仁斋直指》卷二十,白蒺藜(炒，捣去刺)  苍术(洗，童便换浸二宿，晒)各30g  蝉蜕(洗，晒)  蛇蜕(去头、尾及脊上一线，皮不堪用，用zao角水洗，新瓦焙)  菜花蛇蜕  川芎  杏仁(水浸，去皮)  防风  羌活 白芷各15g  细辛  独活各12g  生白附子  石膏 荆芥穗  真蚌粉各9g,15g,祛风清热，明目消翳。,祛风解表,眼生翳障,上为细末。每次38，沸汤点，茶清调。,以舌浸于药中良久，毒涎自出，又别换药，食后、临卧服。,,y,16.0,,,
宋,散,内,15688.0,流气饮,《太民惠民和剂局方》卷七吴直阁增诸家名方》  又名明目流气饮《袖珍方》卷三,大黄(炮)  川芎  菊花  牛蒡子(炒)  细辛  防风  山栀(去皮)  白蒺藜(炒，去刺)　黄芩  炙甘草  玄参  蔓荆子(去白皮)  荆芥(去梗)  木贼(去根、节)各30g  苍术(米泔浸一宿，炒控)60g  草决明45g,30g,疏风清热,祛风解表,风热上攻，眼目昏暗，视物不明，常见黑花，当风多泪，怕日羞明，堆眵赤肿，隐涩难开，或生障翳，倒睫拳毛，眼眩赤烂；妇人血风眼，及时行暴赤眼肿，眼胞紫黑。,上为末,每次7.5g，临卧用冷酒调服。如婴儿有患，只令乳每服之,,y,16.0,,,
宋,汤,内,19151.0,疏风汤,《陈素庵妇科补解》卷三,荆芥  防风  柴胡  黄芩  升麻  葛根  当归  川芎  木通  生白芍  生地  木贼  蜜蒙  甘草  甘菊  黑小豆,wbz,疏风清热,祛风解表(风热)　目,妊娠目赤肿痛，或眵泪羞明，或痒涩起赤障。,水煎，去滓,分二次温服。,,n,16.0,,,
宋,丸,内,20148.0,蕤仁丸,《圣济总录》卷一一O,蕤仁(去皮)  决明子(微炒)  秦皮　车前子  甘菊花  黄连  防风  蓝实  槐子各45g  柴胡  人参  白茯苓  山药  川芎  大黄(锉，炒令香)各30g  炙甘草45g,45g,清肝泻火，凉血消肿,明目　肝热,目内生疮，赤肿疼痛，心躁，视物不明,上为末，炼蜜为丸，如梧桐子大。,每次30丸，空心用米饮送服,,y,16.0,,,
明,汤,内,13554.0,洞然汤,《古今医鉴》卷九,归尾  川芎  赤芍  黄连  黄芩  黄柏 栀子  连翘  薄荷  防风  荆芥  独活  前胡  菊花  木通  车前子  甘草,wbz,疏风清热明目。,祛风解表(风热)　目,一切眼病,加灯心草7根，水煎，去滓。,食后温服,,n,17.0,,,
清,丸,内,14471.0,除障复明汤,《会约医镜》卷六,羯羊肝1具(瓦上焙干)  熟地60g　菟丝子  蕤仁  麦冬各30g  车前子  地肤子  五味子  防风  黄芩  茯苓各30g  杏仁(炒)  枸杞子  茺蔚子  苦葶苈  青葙子各30g  细辛12g,30g ,补肝益肾，除障复明,明目,内障失明,上为末，炼蜜为丸，如梧桐子大。,每次6g，一日三次。,,y,17.0,,,
宋,汤,内,13991.0,祛风四物汤,《陈素庵妇科补解》卷三,荆芥  防风  川芎  羌活  柴胡  白芷  甘草  蔓荆子  当归  白芍  天冬  甘菊  香附  黄芪  陈皮  苍耳子  黄连  茶叶,wbz,益气养血，祛风散热。,祛风解表(风热)　目,妊娠肝脏壅热，风侵入脑，忽然头目晕眩，视物不明，腮颈颐项发肿结核。,水煎，去滓。,温服,,n,18.0,,方中荆、防、羌、芷、芎、蔓、苍、柴分散诸经之热，蔓、荆、苍耳上达巅顶以止头眩；荆芥、白芷行于两颊以清散风肿结核，归、芍、冬、草以清热养血；菊、连明目去障：附、陈利膈气，兼散肝郁，耆、防引诸药通行十二经，以疏风而固表，茶叶苦寒为使，清心降火。诸药相伍，可以标本两顾。,
清,汤,内,17718.0,清肝明目消障汤,《眼科阐微》卷三,川羌活(九节者，中曲者不用)  真川芎　防风  赤芍(jiu炒)  黄连  青葙子  白茯苓　九制大黄  柴胡各1．2g  生地3g  全当归  草决明  车前子  苍术  蔓荆子各1．8g  甘草0.9g　密蒙花(蜜水拌晒，jiu炒)  灯心100cm,1.2g,清热化湿，明目消障。,祛风解表(风热)　目,风热目病，红肿云翳，缠绵三、五月不退。,用水400ml，煎至320ml，去滓,食后热服,,y,18.0,,,
明,汤,内,13596.0,洗肝明目散,《万病回春》卷五,当归尾  川芎  赤芍  生地黄  黄芩  黄连  栀子  石膏  连翘  防风  荆芥  薄荷　羌活  蔓荆子  菊花  白蒺藜  草决明  桔梗  甘草各等分,等分,祛风清热,祛风解表(风热)　目,风热上攻，目赤肿痛。,上锉一剂。水煎，去滓。,食后服,,n,19.0,,,
金,煮散,内,17011.0,救苦汤,《兰室秘藏》卷上又名还阴救苦汤(《原机启微》卷下,桔梗  连翘  红花  细辛各0.3g　当归(夏月减半)  炙甘草各1．5g  龙胆草  苍术各2．1g  黄连  羌活  升麻  柴胡  防风  藁本各3g  知母  生地黄  黄柏  黄芩各4．5g  川芎9g,3g,清热散风，消肿止痛。,祛风解表,眼暴发赤肿，睑高苦痛。,上为粗末。每次30g，用水300m1，煎至150m1，去滓。,食后温服,,y,19.0,,,
宋,丸,内,19315.0,蓝实丸,《太平圣惠方》卷三十三,蓝实  决明子  青葙子  枳壳(麸炒微黄，去瓤)  黄连  地肤子  川大黄(锉碎，微炒)  甘菊花  炙甘草  茺蔚子  车前子  蕤仁(汤浸，去赤皮)  羚羊角屑  防风  生地黄  细辛  赤茯苓各15g  兔肝1具(晒干)  鲤鱼胆7枚(晒干),15g,疏风散热，清肝明目。,祛风解表,肝胆风热上攻，两目？？(目旁加流字右边)，视物不明。,上为末，炼蜜为丸，如梧桐子大。,每次20丸，用清粥饮送服。,,y,19.0,,,
